설문번호,그룹번호,설문문항번호,설문보기번호,설문보기
167,1,5,4,시정참여 활동에 필요한 지식 습득
167,1,5,5,기타
167,1,6,1,별 관심없이 듣기만 하였다
167,1,6,2,일부 참여하였다
167,1,6,3,적극 참여하였다
167,1,7,1,직접적으로 관련이 있다
167,1,7,2,간접적으로 관련이 있다
167,1,7,3,관련이 없다
167,1,8,1,매우그렇다
167,1,8,2,그렇다
167,1,8,3,보통이다
167,1,8,4,아니다
167,1,8,5,매우아니다
167,1,9,1,사무직
167,1,9,2,전문직
167,1,9,3,자영업
167,1,9,4,기타
167,1,10,1,본 교육과정에 대해 알고 있고 유사한 교육에 참여한 적이 있다
167,1,10,2,본 교육과정에 대해 알고 있지만 유사한 교육에 참여한 적은 없다
167,1,10,3,본 교육과정에 대해 모르고 있지만 유사한 교육에 참여한 적은 있다
167,1,10,4,본 교육과정에 대해 모르고 있었고 유사한 교육에 참여한 적도 없다
167,5,1,1,매우만족
167,5,1,2,만족
167,5,1,3,보통
167,5,1,4,불만
167,5,1,5,매우불만
167,5,3,1,매우만족
167,5,3,2,만족
167,5,3,3,보통
167,5,3,4,불만
167,5,3,5,매우불만
167,5,4,1,매우만족
167,5,4,2,만족
167,5,4,3,보통
167,5,4,4,불만
167,5,4,5,매우불만
167,5,5,1,매우만족
167,5,5,2,만족
167,5,5,3,보통
167,5,5,4,불만
167,5,5,5,매우불만
167,5,6,1,매우만족
167,5,6,2,만족
167,5,6,3,보통
167,5,6,4,불만
167,5,6,5,매우불만
167,5,7,1,매우만족
167,5,7,2,만족
167,5,7,3,보통
167,5,7,4,불만
167,5,7,5,매우불만
167,5,9,1,매우만족
167,5,9,2,만족
167,5,9,3,보통
167,5,9,4,불만
167,5,9,5,매우불만
167,5,10,1,매우만족
167,5,10,2,만족
167,5,10,3,보통
167,5,10,4,불만
167,5,10,5,매우불만
167,5,12,1,매우만족
167,5,12,2,만족
167,5,12,3,보통
167,5,12,4,불만
167,5,12,5,매우불만
167,5,13,1,매우만족
167,5,13,2,만족
167,5,13,3,보통
167,5,13,4,불만
167,5,13,5,매우불만
167,5,14,1,매우만족
167,5,14,2,만족
167,5,14,3,보통
167,5,14,4,불만
167,5,14,5,매우불만
167,5,15,1,매우만족
167,5,15,2,만족
167,5,15,3,보통
167,5,15,4,불만
167,5,15,5,매우불만
167,6,1,1,매우만족
167,6,1,2,만족
167,6,1,3,보통
167,6,1,4,불만
167,6,1,5,매우불만
168,1,1,1,매우만족
168,1,1,2,만족
168,1,1,3,보통
168,1,1,4,불만
168,1,1,5,매우불만
169,1,1,1,매우만족
169,1,1,2,만족
169,1,1,3,보통
169,1,1,4,불만
169,1,1,5,매우불만
170,1,2,1,남
170,1,2,2,여
170,1,3,1,20대
170,1,3,2,30대
170,1,3,3,40대
170,1,3,4,50대
170,1,3,5,60대
170,1,4,1,5년 이하
170,1,4,2,6년~10년
170,1,4,3,11~15년
170,1,4,4,16년 이상
170,1,4,5,해당없음
170,1,5,1,직업과 관련있어서
170,1,5,2,관심사와 관련있어서
170,1,5,3,주변인의 권유
170,1,5,4,시정참여 활동에 필요한 지식 습득
170,1,5,5,기타
170,1,6,1,별 관심없이 듣기만 하였다
170,1,6,2,일부 참여하였다
170,1,6,3,적극 참여하였다
170,1,7,1,직접적으로 관련이 있다
170,1,7,2,간접적으로 관련이 있다
170,1,7,3,관련이 없다
170,1,8,1,매우그렇다
170,1,8,2,그렇다
170,1,8,3,보통이다
170,1,8,4,아니다
170,1,8,5,매우아니다
170,1,9,1,사무직
170,1,9,2,전문직
170,1,9,3,자영업
170,1,9,4,기타
170,1,10,1,본 교육과정에 대해 알고 있고 유사한 교육에 참여한 적이 있다
170,1,10,2,본 교육과정에 대해 알고 있지만 유사한 교육에 참여한 적은 없다
170,1,10,3,본 교육과정에 대해 모르고 있지만 유사한 교육에 참여한 적은 있다
170,1,10,4,본 교육과정에 대해 모르고 있었고 유사한 교육에 참여한 적도 없다
170,5,1,1,매우만족
170,5,1,2,만족
170,5,1,3,보통
170,5,1,4,불만
170,5,1,5,매우불만
170,5,3,1,매우만족
170,5,3,2,만족
170,5,3,3,보통
170,5,3,4,불만
170,5,3,5,매우불만
170,5,4,1,매우만족
170,5,4,2,만족
170,5,4,3,보통
170,5,4,4,불만
170,5,4,5,매우불만
170,5,5,1,매우만족
170,5,5,2,만족
170,5,5,3,보통
170,5,5,4,불만
170,5,5,5,매우불만
170,5,6,1,매우만족
170,5,6,2,만족
170,5,6,3,보통
170,5,6,4,불만
170,5,6,5,매우불만
170,5,7,1,매우만족
170,5,7,2,만족
170,5,7,3,보통
170,5,7,4,불만
170,5,7,5,매우불만
170,5,9,1,매우만족
170,5,9,2,만족
170,5,9,3,보통
170,5,9,4,불만
170,5,9,5,매우불만
170,5,10,1,매우만족
170,5,10,2,만족
170,5,10,3,보통
170,5,10,4,불만
170,5,10,5,매우불만
170,5,12,1,매우만족
170,5,12,2,만족
170,5,12,3,보통
170,5,12,4,불만
170,5,12,5,매우불만
170,5,13,1,매우만족
170,5,13,2,만족
170,5,13,3,보통
170,5,13,4,불만
170,5,13,5,매우불만
170,5,14,1,매우만족
170,5,14,2,만족
170,5,14,3,보통
170,5,14,4,불만
170,5,14,5,매우불만
170,5,15,1,매우만족
170,5,15,2,만족
170,5,15,3,보통
170,5,15,4,불만
170,5,15,5,매우불만
170,6,1,1,매우만족
170,6,1,2,만족
170,6,1,3,보통
170,6,1,4,불만
170,6,1,5,매우불만
212,1,2,1,남
212,1,2,2,여
212,1,3,1,5급이상
212,1,3,2,6급(상당)
212,1,3,3,7급(상당)
212,1,3,4,8급
212,1,3,5,9급 이하 및 기타
212,1,4,1,5년 이하
212,1,4,2,6년~10년
212,1,4,3,11~15년
212,1,4,4,16년~20년
212,1,4,5,20년 이상
212,1,5,1,직무수행 능력향상
212,1,5,2,자기계발 및 공직관의 변화
212,1,5,3,교육이수시간(의무교육) 취득
212,1,5,4,심신의 재충전
212,1,5,5,기타
212,1,6,1,별 관심없이 듣기만 하였다
212,1,6,2,일부 참여하였다
212,1,6,3,적극 참여하였다
212,1,7,1,직접적으로 관련이 있다
212,1,7,2,간접적으로 관련이 있다
212,1,7,3,관련이 없다
212,1,8,1,매우그렇다
212,1,8,2,그렇다
212,1,8,3,보통이다
212,1,8,4,아니다
212,1,8,5,매우아니다
212,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
212,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
212,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
212,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
212,1,10,1,시 본청
212,1,10,2,구(군)
212,1,10,3,직속기관/사업소
212,1,10,4,기타(공사/ 공단 등)
212,5,1,1,매우만족
212,5,1,2,만족
212,5,1,3,보통
212,5,1,4,불만
212,5,1,5,매우불만
212,5,3,1,매우만족
212,5,3,2,만족
212,5,3,3,보통
212,5,3,4,불만
212,5,3,5,매우불만
212,5,4,1,매우만족
212,5,4,2,만족
212,5,4,3,보통
212,5,4,4,불만
212,5,4,5,매우불만
212,5,5,1,매우만족
212,5,5,2,만족
212,5,5,3,보통
212,5,5,4,불만
212,5,5,5,매우불만
212,5,6,1,매우만족
212,5,6,2,만족
212,5,6,3,보통
212,5,6,4,불만
212,5,6,5,매우불만
212,5,7,1,매우만족
212,5,7,2,만족
212,5,7,3,보통
212,5,7,4,불만
212,5,7,5,매우불만
212,5,12,1,매우만족
212,5,12,2,만족
212,5,12,3,보통
212,5,12,4,불만
212,5,12,5,매우불만
212,5,13,1,매우만족
212,5,13,2,만족
212,5,13,3,보통
212,5,13,4,불만
212,5,13,5,매우불만
212,5,14,1,매우만족
212,5,14,2,만족
212,5,14,3,보통
212,5,14,4,불만
212,5,14,5,매우불만
212,5,15,1,매우만족
212,5,15,2,만족
212,5,15,3,보통
212,5,15,4,불만
212,5,15,5,매우불만
212,6,1,1,매우만족
212,6,1,2,만족
212,6,1,3,보통
212,6,1,4,불만
212,6,1,5,매우불만
212,7,1,1,집합교육보다 매우 좋았다
212,7,1,2,집합교육보다 조금 좋았다
212,7,1,3,집합교육과 같았다
212,7,1,4,집합교육보다 조금 떨어졌다
212,7,1,5,집합교육보다 매우 떨어졌다
212,7,2,1,집합교육보다 매우 좋았다
212,7,2,2,집합교육보다 조금 좋았다
212,7,2,3,집합교육과 같았다
212,7,2,4,집합교육보다 조금 떨어졌다
212,7,2,5,집합교육보다 매우 떨어졌다
212,7,4,1,집합교육보다 매우 좋았다
212,7,4,2,집합교육보다 조금 좋았다
212,7,4,3,집합교육과 같았다
212,7,4,4,집합교육보다 조금 떨어졌다
212,7,4,5,집합교육보다 매우 떨어졌다
212,7,5,1,집합교육보다 매우 좋았다
212,7,5,2,집합교육보다 조금 좋았다
212,7,5,3,집합교육과 같았다
212,7,5,4,집합교육보다 조금 떨어졌다
212,7,5,5,집합교육보다 매우 떨어졌다
212,7,6,1,집합교육보다 매우 좋았다
212,7,6,2,집합교육보다 조금 좋았다
212,7,6,3,집합교육과 같았다
212,7,6,4,집합교육보다 조금 떨어졌다
212,7,6,5,집합교육보다 매우 떨어졌다
212,7,7,1,매우만족
212,7,7,2,만족
212,7,7,3,보통
212,7,7,4,불만
212,7,7,5,매우불만
212,7,8,1,처음 접속에 어려움이 없었으며 접속 후에도 잘 진행되었다
212,7,8,2,처음 접속에는 어려움이 없었으나 접속 후 수업 진행에 불편했다
212,7,8,3,처음 접속하기는 어려웠으나 접속 후에 잘 진행되었다
212,7,8,4,처음 접속이 어려웠으며 접속 후에도 수업 진행이 계속 불편했다
212,7,8,5,처음 접속에는 어려움이 없었으나 강사의 조작 미숙으로 수업 진행이 다소 어려웠다
212,7,9,1,실시간 온라인 교육 접속 및 사용 등 사용방법에 대한 보다 자세한 설명
212,7,9,2,실시간 온라인 교육에 필요한 기자재 보완
212,7,9,3,실시간 온라인 교육에 맞는 강사 섭외 및 수업 형태 개발
212,7,9,4,실시간 온라인 교육 중 발생되는 문제 대응에 필요한 행정적 지원
212,7,9,5,없음
212,7,9,6,기타
212,7,10,1,집합교육
212,7,10,2,이러닝
212,7,10,3,실시간 온라인 교육
212,7,10,4,집합교육+이러닝
212,7,10,5,이러닝+실시간 온라인 교육
212,7,11,1,매우 길었다
212,7,11,2,다소 길었다
212,7,11,3,적절하였다
212,7,11,4,다소 짧았다
212,7,11,5,매우 짧았다
302,1,2,1,남
302,1,2,2,여
302,1,3,1,5급이상
302,1,3,2,6급(상당)
302,1,3,3,7급(상당)
302,1,3,4,8급
302,1,3,5,9급 이하 및 기타
302,1,4,1,5년 이하
302,1,4,2,6년~10년
302,1,4,3,11~15년
302,1,4,4,16년~20년
302,1,4,5,20년 이상
302,1,5,1,직무수행 능력향상
302,1,5,2,자기계발 및 공직관의 변화
302,1,5,3,교육이수시간(의무교육) 취득
302,1,5,4,심신의 재충전
302,1,5,5,기타
302,1,6,1,별 관심없이 듣기만 하였다
302,1,6,2,일부 참여하였다
302,1,6,3,적극 참여하였다
302,1,7,1,직접적으로 관련이 있다
302,1,7,2,간접적으로 관련이 있다
302,1,7,3,관련이 없다
302,1,8,1,매우그렇다
302,1,8,2,그렇다
302,1,8,3,보통이다
302,1,8,4,아니다
302,1,8,5,매우아니다
302,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
302,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
302,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
302,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
302,1,10,1,시 본청
302,1,10,2,구(군)
302,1,10,3,직속기관/사업소
302,1,10,4,기타(공사/ 공단 등)
302,5,1,1,매우만족
302,5,1,2,만족
302,5,1,3,보통
302,5,1,4,불만
302,5,1,5,매우불만
302,5,3,1,매우만족
302,5,3,2,만족
302,5,3,3,보통
302,5,3,4,불만
302,5,3,5,매우불만
302,5,4,1,매우만족
302,5,4,2,만족
302,5,4,3,보통
302,5,4,4,불만
302,5,4,5,매우불만
302,5,5,1,매우만족
302,5,5,2,만족
302,5,5,3,보통
302,5,5,4,불만
302,5,5,5,매우불만
302,5,6,1,매우만족
302,5,6,2,만족
302,5,6,3,보통
302,5,6,4,불만
302,5,6,5,매우불만
302,5,7,1,매우만족
302,5,7,2,만족
302,5,7,3,보통
302,5,7,4,불만
302,5,7,5,매우불만
302,5,12,1,매우만족
302,5,12,2,만족
302,5,12,3,보통
302,5,12,4,불만
302,5,12,5,매우불만
302,5,13,1,매우만족
302,5,13,2,만족
302,5,13,3,보통
302,5,13,4,불만
302,5,13,5,매우불만
302,5,14,1,매우만족
302,5,14,2,만족
302,5,14,3,보통
302,5,14,4,불만
302,5,14,5,매우불만
302,5,15,1,매우만족
302,5,15,2,만족
302,5,15,3,보통
302,5,15,4,불만
302,5,15,5,매우불만
302,6,1,1,매우만족
302,6,1,2,만족
302,6,1,3,보통
302,6,1,4,불만
302,6,1,5,매우불만
302,6,5,1,매우만족
302,6,5,2,만족
302,6,5,3,보통
302,6,5,4,불만
302,6,5,5,매우불만
302,7,1,1,집합교육보다 매우 좋았다
302,7,1,2,집합교육보다 조금 좋았다
302,7,1,3,집합교육과 같았다
302,7,1,4,집합교육보다 조금 떨어졌다
302,7,1,5,집합교육보다 매우 떨어졌다
302,7,2,1,집합교육보다 매우 좋았다
302,7,2,2,집합교육보다 조금 좋았다
302,7,2,3,집합교육과 같았다
302,7,2,4,집합교육보다 조금 떨어졌다
302,7,2,5,집합교육보다 매우 떨어졌다
302,7,4,1,집합교육보다 매우 좋았다
302,7,4,2,집합교육보다 조금 좋았다
302,7,4,3,집합교육과 같았다
302,7,4,4,집합교육보다 조금 떨어졌다
302,7,4,5,집합교육보다 매우 떨어졌다
302,7,5,1,집합교육보다 매우 좋았다
302,7,5,2,집합교육보다 조금 좋았다
302,7,5,3,집합교육과 같았다
302,7,5,4,집합교육보다 조금 떨어졌다
302,7,5,5,집합교육보다 매우 떨어졌다
302,7,6,1,집합교육보다 매우 좋았다
302,7,6,2,집합교육보다 조금 좋았다
302,7,6,3,집합교육과 같았다
302,7,6,4,집합교육보다 조금 떨어졌다
302,7,6,5,집합교육보다 매우 떨어졌다
302,7,7,1,매우만족
302,7,7,2,만족
302,7,7,3,보통
302,7,7,4,불만
302,7,7,5,매우불만
302,7,8,1,처음 접속에 어려움이 없었으며 접속 후에도 잘 진행되었다
302,7,8,2,처음 접속에는 어려움이 없었으나 접속 후 수업 진행에 불편했다
302,7,8,3,처음 접속하기는 어려웠으나 접속 후에 잘 진행되었다
302,7,8,4,처음 접속이 어려웠으며 접속 후에도 수업 진행이 계속 불편했다
302,7,8,5,처음 접속에는 어려움이 없었으나 강사의 조작 미숙으로 수업 진행이 다소 어려웠다
302,7,9,1,실시간 온라인 교육 접속 및 사용 등 사용방법에 대한 보다 자세한 설명
302,7,9,2,실시간 온라인 교육에 필요한 기자재 보완
302,7,9,3,실시간 온라인 교육에 맞는 강사 섭외 및 수업 형태 개발
302,7,9,4,실시간 온라인 교육 중 발생되는 문제 대응에 필요한 행정적 지원
302,7,9,5,없음
302,7,9,6,기타
302,7,10,1,집합교육
302,7,10,2,이러닝
302,7,10,3,실시간 온라인 교육
302,7,10,4,집합교육+이러닝
302,7,10,5,이러닝+실시간 온라인 교육
302,7,11,1,매우 길었다
302,7,11,2,다소 길었다
302,7,11,3,적절하였다
302,7,11,4,다소 짧았다
302,7,11,5,매우 짧았다
303,1,2,1,남
303,1,2,2,여
303,1,3,1,5급이상
303,1,3,2,6급(상당)
303,1,3,3,7급(상당)
303,1,3,4,8급
303,1,3,5,9급 이하 및 기타
303,1,4,1,5년 이하
303,1,4,2,6년~10년
303,1,4,3,11~15년
303,1,4,4,16년~20년
303,1,4,5,20년 이상
303,1,5,1,직무수행 능력향상
303,1,5,2,자기계발 및 공직관의 변화
303,1,5,3,교육이수시간(의무교육) 취득
303,1,5,4,심신의 재충전
303,1,5,5,기타
303,1,6,1,별 관심없이 듣기만 하였다
303,1,6,2,일부 참여하였다
303,1,6,3,적극 참여하였다
303,1,7,1,직접적으로 관련이 있다
303,1,7,2,간접적으로 관련이 있다
303,1,7,3,관련이 없다
303,1,8,1,매우그렇다
303,1,8,2,그렇다
303,1,8,3,보통이다
303,1,8,4,아니다
303,1,8,5,매우아니다
303,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
303,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
303,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
303,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
303,1,10,1,시 본청
303,1,10,2,구(군)
303,1,10,3,직속기관/사업소
303,1,10,4,기타(공사/ 공단 등)
303,5,1,1,매우만족
303,5,1,2,만족
303,5,1,3,보통
303,5,1,4,불만
303,5,1,5,매우불만
303,5,3,1,매우만족
303,5,3,2,만족
303,5,3,3,보통
303,5,3,4,불만
303,5,3,5,매우불만
303,5,4,1,매우만족
303,5,4,2,만족
303,5,4,3,보통
303,5,4,4,불만
303,5,4,5,매우불만
303,5,5,1,매우만족
303,5,5,2,만족
303,5,5,3,보통
303,5,5,4,불만
303,5,5,5,매우불만
303,5,6,1,매우만족
303,5,6,2,만족
303,5,6,3,보통
303,5,6,4,불만
303,5,6,5,매우불만
303,5,7,1,매우만족
303,5,7,2,만족
303,5,7,3,보통
303,5,7,4,불만
303,5,7,5,매우불만
303,5,12,1,매우만족
303,5,12,2,만족
303,5,12,3,보통
303,5,12,4,불만
303,5,12,5,매우불만
303,5,13,1,매우만족
303,5,13,2,만족
303,5,13,3,보통
303,5,13,4,불만
303,5,13,5,매우불만
303,5,14,1,매우만족
303,5,14,2,만족
303,5,14,3,보통
303,5,14,4,불만
303,5,14,5,매우불만
303,5,15,1,매우만족
303,5,15,2,만족
303,5,15,3,보통
303,5,15,4,불만
303,5,15,5,매우불만
303,6,1,1,매우만족
303,6,1,2,만족
303,6,1,3,보통
303,6,1,4,불만
303,6,1,5,매우불만
303,6,5,1,매우만족
303,6,5,2,만족
303,6,5,3,보통
303,6,5,4,불만
303,6,5,5,매우불만
303,7,1,1,집합교육보다 매우 좋았다
303,7,1,2,집합교육보다 조금 좋았다
303,7,1,3,집합교육과 같았다
303,7,1,4,집합교육보다 조금 떨어졌다
303,7,1,5,집합교육보다 매우 떨어졌다
303,7,2,1,집합교육보다 매우 좋았다
303,7,2,2,집합교육보다 조금 좋았다
303,7,2,3,집합교육과 같았다
303,7,2,4,집합교육보다 조금 떨어졌다
303,7,2,5,집합교육보다 매우 떨어졌다
303,7,4,1,집합교육보다 매우 좋았다
303,7,4,2,집합교육보다 조금 좋았다
303,7,4,3,집합교육과 같았다
303,7,4,4,집합교육보다 조금 떨어졌다
303,7,4,5,집합교육보다 매우 떨어졌다
303,7,5,1,집합교육보다 매우 좋았다
303,7,5,2,집합교육보다 조금 좋았다
303,7,5,3,집합교육과 같았다
303,7,5,4,집합교육보다 조금 떨어졌다
303,7,5,5,집합교육보다 매우 떨어졌다
303,7,6,1,집합교육보다 매우 좋았다
303,7,6,2,집합교육보다 조금 좋았다
303,7,6,3,집합교육과 같았다
303,7,6,4,집합교육보다 조금 떨어졌다
303,7,6,5,집합교육보다 매우 떨어졌다
303,7,7,1,매우만족
303,7,7,2,만족
303,7,7,3,보통
303,7,7,4,불만
303,7,7,5,매우불만
303,7,8,1,처음 접속에 어려움이 없었으며 접속 후에도 잘 진행되었다
303,7,8,2,처음 접속에는 어려움이 없었으나 접속 후 수업 진행에 불편했다
303,7,8,3,처음 접속하기는 어려웠으나 접속 후에 잘 진행되었다
303,7,8,4,처음 접속이 어려웠으며 접속 후에도 수업 진행이 계속 불편했다
303,7,8,5,처음 접속에는 어려움이 없었으나 강사의 조작 미숙으로 수업 진행이 다소 어려웠다
303,7,9,1,실시간 온라인 교육 접속 및 사용 등 사용방법에 대한 보다 자세한 설명
303,7,9,2,실시간 온라인 교육에 필요한 기자재 보완
303,7,9,3,실시간 온라인 교육에 맞는 강사 섭외 및 수업 형태 개발
303,7,9,4,실시간 온라인 교육 중 발생되는 문제 대응에 필요한 행정적 지원
303,7,9,5,없음
303,7,9,6,기타
303,7,10,1,집합교육
303,7,10,2,이러닝
303,7,10,3,실시간 온라인 교육
303,7,10,4,집합교육+이러닝
303,7,10,5,이러닝+실시간 온라인 교육
303,7,11,1,매우 길었다
303,7,11,2,다소 길었다
303,7,11,3,적절하였다
303,7,11,4,다소 짧았다
303,7,11,5,매우 짧았다
304,1,2,1,남
304,1,2,2,여
304,1,3,1,5급이상
304,1,3,2,6급(상당)
304,1,3,3,7급(상당)
304,1,3,4,8급
304,1,3,5,9급 이하 및 기타
304,1,4,1,5년 이하
304,1,4,2,6년~10년
304,1,4,3,11~15년
304,1,4,4,16년~20년
304,1,4,5,20년 이상
304,1,5,1,직무수행 능력향상
304,1,5,2,자기계발 및 공직관의 변화
304,1,5,3,교육이수시간(의무교육) 취득
304,1,5,4,심신의 재충전
304,1,5,5,기타
304,1,6,1,별 관심없이 듣기만 하였다
304,1,6,2,일부 참여하였다
304,1,6,3,적극 참여하였다
304,1,7,1,직접적으로 관련이 있다
304,1,7,2,간접적으로 관련이 있다
304,1,7,3,관련이 없다
304,1,8,1,매우그렇다
304,1,8,2,그렇다
304,1,8,3,보통이다
304,1,8,4,아니다
304,1,8,5,매우아니다
304,1,9,1,행정직군(일반행정/ 세무/ 전산/ 사회복지/ 방호 등)
304,1,9,2,기술직군(토목/ 건축/ 기계/ 운전/ 시설관리 등)
304,1,9,3,관리운영직군(사무/ 기계/ 통신 등)
304,1,9,4,기타(전문경력관/ 연구지도직/ 별정직/ 임기제 등)
304,1,10,1,시 본청
304,1,10,2,구(군)
304,1,10,3,직속기관/사업소
304,1,10,4,기타(공사/ 공단 등)
304,5,1,1,매우만족
304,5,1,2,만족
304,5,1,3,보통
304,5,1,4,불만
304,5,1,5,매우불만
304,5,3,1,매우만족
304,5,3,2,만족
304,5,3,3,보통
304,5,3,4,불만
304,5,3,5,매우불만
304,5,4,1,매우만족
304,5,4,2,만족
304,5,4,3,보통
304,5,4,4,불만
304,5,4,5,매우불만
304,5,5,1,매우만족
304,5,5,2,만족
304,5,5,3,보통
304,5,5,4,불만
304,5,5,5,매우불만
304,5,6,1,매우만족
304,5,6,2,만족
304,5,6,3,보통
304,5,6,4,불만
304,5,6,5,매우불만
304,5,7,1,매우만족
304,5,7,2,만족
304,5,7,3,보통
304,5,7,4,불만
304,5,7,5,매우불만
304,5,12,1,매우만족
304,5,12,2,만족
304,5,12,3,보통
304,5,12,4,불만
304,5,12,5,매우불만
304,5,13,1,매우만족
304,5,13,2,만족
304,5,13,3,보통
304,5,13,4,불만
304,5,13,5,매우불만
304,5,14,1,매우만족
